@relation caracteristicas

@attribute chromagram real
@attribute rms real
@attribute spectral_centroid real
@attribute spectral_bandwidth real
@attribute rolloff_frequency real
@attribute zero_crossing_rate real
@attribute mel_frequency_cepstral_coefficients_1 real
@attribute mel_frequency_cepstral_coefficients_2 real
@attribute mel_frequency_cepstral_coefficients_3 real
@attribute mel_frequency_cepstral_coefficients_4 real
@attribute mel_frequency_cepstral_coefficients_5 real
@attribute mel_frequency_cepstral_coefficients_6 real
@attribute mel_frequency_cepstral_coefficients_7 real
@attribute mel_frequency_cepstral_coefficients_8 real
@attribute mel_frequency_cepstral_coefficients_9 real
@attribute mel_frequency_cepstral_coefficients_10 real
@attribute mel_frequency_cepstral_coefficients_11 real
@attribute mel_frequency_cepstral_coefficients_12 real
@attribute mel_frequency_cepstral_coefficients_13 real
@attribute mel_frequency_cepstral_coefficients_14 real
@attribute mel_frequency_cepstral_coefficients_15 real
@attribute mel_frequency_cepstral_coefficients_16 real
@attribute mel_frequency_cepstral_coefficients_17 real
@attribute mel_frequency_cepstral_coefficients_18 real
@attribute mel_frequency_cepstral_coefficients_19 real
@attribute mel_frequency_cepstral_coefficients_20 real
@attribute label {cat, dog}

@data
0.3301316,0.02007173,1401.103006300673,1255.1543670307215,2604.4236453459225,0.0851815779578877,-418.39676,51.92086,10.317285,-0.50715744,-10.661802,-19.317352,-18.273922,-11.754914,-2.2673094,-1.2307452,-5.654163,-6.941633,-8.317863,-8.000332,-5.9585915,-5.1442876,-2.2613535,0.79064584,-0.24475776,-1.292605,dog
0.6923899,0.10626774,1144.7475442297346,1370.2055514719916,1893.686363345287,0.0366331006659836,-395.56,26.046803,-59.497276,29.841845,-7.306638,32.907963,14.401107,7.2482104,4.3486133,6.320872,11.659881,4.1605034,4.2447405,0.25041777,8.2959,6.0236635,8.1845665,4.496433,3.8105354,4.488051,dog
0.39366186,0.05571208,1197.1826775617196,1227.2273595097927,2105.5183004345413,0.06561074642504931,-369.04248,89.82309,-5.350221,-20.16852,-21.050123,-13.313925,-16.48251,-13.434494,-8.718167,-3.8429062,0.8092939,0.78570205,2.4372616,0.21002932,4.0875416,7.9480667,8.762268,6.54085,-0.0996609,-1.54099,dog
0.34397146,0.14434505,2030.5034720320398,1902.7619494657113,4220.407813104683,0.1042737458881579,-116.938614,106.15894,-42.59675,36.50609,-32.32977,29.04389,-21.490074,10.195515,-9.405358,-3.124233,-1.8891711,-6.712596,9.170955,-7.7289124,6.700397,-5.7545004,8.478993,-4.1307383,1.9832635,-2.1472292,dog
0.29381564,0.078741215,1188.068838899951,1286.6264397943949,2008.7008971387468,0.06155215992647059,-280.9104,140.38612,-20.670488,-7.6115904,-6.271643,17.366104,-15.724671,-9.260092,-7.6091976,-13.66959,-1.5273831,17.012701,23.940428,17.430788,24.665026,2.1038458,-3.1567838,-0.14443073,6.1147766,5.0765023,dog
0.43581352,0.12891205,1090.1577273363414,1240.0584584188366,1880.8619600183824,0.043210018382352944,-294.5242,102.690186,-24.692684,-9.808171,-6.2400002,18.569822,-7.7086887,-2.1532817,-2.678605,-0.03421374,8.378474,14.284072,17.00349,5.761868,0.22522007,-5.569315,-2.2277894,-3.664614,3.3118703,2.2766147,dog
0.37642556,0.06142004,884.1083970931027,1059.6248391080737,1363.8906279955904,0.04819231091832822,-330.12164,129.83646,7.3339515,-9.579081,-9.783457,-5.4677105,-11.339925,-1.0019162,-3.7898908,-3.148009,-5.9640703,-4.690625,4.2275767,7.976673,16.62163,7.193723,0.80473477,-1.1492181,-2.36908,-4.0637007,dog
0.20163414,0.115449026,875.6434536654436,775.520460349807,1343.2062922297298,0.06381802945523649,-318.32553,152.86118,-8.822705,-31.795067,-17.670969,-2.4753616,3.1324067,-1.9976939,-11.708536,-1.4473273,12.053024,7.2616925,-22.87114,-6.651678,23.343754,-8.088874,-10.963111,-4.500009,-19.162443,-14.226325,dog
0.24523978,0.08828833,921.2605582727666,789.7261432804377,1420.609427787162,0.06454550253378379,-291.6645,164.3507,-21.740498,-41.56989,-16.854717,-13.742397,-12.142389,-5.7882524,-14.287718,2.6176612,9.078547,-6.975032,-12.089739,5.5549517,8.029645,-15.634786,-12.439061,-9.578266,-11.275617,-2.8417723,dog
0.26092502,0.08195389,922.1844654126994,832.3699941603073,1472.7533340454102,0.0644683837890625,-305.82935,171.71086,-23.767094,-33.50748,-11.659777,-10.858635,-7.581339,0.31126782,-12.126858,5.6766148,5.688126,-4.7866597,-12.104677,5.2367134,11.092705,-20.303747,-12.622201,-7.2328973,-9.641245,-5.42379,dog
0.23604997,0.082679205,901.4602452934238,767.0741566200275,1435.6413188733552,0.06555818256578948,-315.41733,171.633,-20.427425,-37.227646,-12.779212,-10.246719,-9.191361,-1.2946497,-7.02723,8.802544,6.167072,-12.096268,-13.34187,8.710217,12.101422,-16.200241,-12.223888,-4.453648,-6.8506117,-6.72639,dog
0.22062342,0.07134614,917.8420699152024,814.5839061499776,1354.3353234936378,0.06384204247754491,-338.50064,157.65485,-21.346895,-29.477417,-13.643061,-7.3722677,-7.6077566,-1.3069795,-12.135278,0.19748856,11.175191,2.5655286,-13.203789,-2.0836706,14.02476,-6.99752,-3.4211836,-5.67674,-15.277022,-8.229498,dog
0.25513777,0.066383526,1029.18369888265,906.7476616864349,1684.7808837890625,0.06758335658482142,-327.37192,157.10841,-41.747986,-27.017092,-3.8097425,-9.227302,-12.215942,-8.147593,-19.831486,9.169121,14.175833,-3.0349374,-6.213563,5.1492953,1.9879991,-20.993137,-8.03129,-5.180412,-5.968847,-0.4092302,dog
0.17577615,0.12149959,875.9649869060312,766.1716431720561,1373.0907869827217,0.055887372013651876,-322.23297,158.87988,-27.668182,-24.84734,-7.7845373,-10.193071,-10.969554,-11.029663,-8.172628,0.52152294,10.169857,14.755256,-19.648365,-6.118254,28.950449,-12.64211,-16.453545,-5.9304023,-21.405676,-9.047684,dog
0.20561253,0.081492156,928.3956687463525,782.2921117079367,1413.5009765625,0.0621090078712406,-323.38312,171.27664,-32.029606,-37.209637,-15.031983,-4.6591387,-2.1317263,-7.6130395,-18.052015,-1.5916576,13.876356,12.320689,-17.978601,-1.4259591,26.683413,-15.863768,-11.118014,1.4683648,-13.56348,-4.839891,dog
0.27208406,0.09905462,930.1375289358348,821.8139197942287,1472.4870621019109,0.062195212977707005,-278.90375,184.08725,-35.193233,-32.06025,-14.516348,-13.010295,-10.805621,-5.3898864,-18.336447,-1.4120196,6.5669575,2.1759748,-15.063878,1.4879546,21.81121,-22.791002,-15.351784,1.6683452,-7.686046,-1.7336812,dog
0.31202435,0.090562604,1008.6824092732235,921.6210440707264,1438.9042023689517,0.07251239079301075,-264.36035,191.8823,-31.916142,-56.27796,-24.24082,-4.663267,-20.793629,3.8535826,-30.937876,-1.7907808,8.573388,-12.469016,-11.667122,5.2384715,15.716137,-15.410931,3.301013,-2.051948,-17.001854,-0.6192551,dog
0.35702682,0.07766137,1188.6173929664067,1177.7248598496426,2007.746165971664,0.07194062751205788,-311.4085,126.303795,-19.099606,-28.228214,-21.675838,-6.97631,-25.697971,-9.321857,-10.889583,-14.929077,-4.6120377,-1.7083497,8.52227,5.617026,7.612541,8.618551,4.4340982,-1.2174072,0.7122346,0.02995499,dog
0.25483152,0.07732985,992.9480559665267,905.0720489484679,1422.4885871611446,0.06522378576807229,-309.59152,172.06049,-33.711235,-40.828426,-20.901197,-4.423943,-11.915767,1.911984,-20.033546,-0.82335615,12.316056,0.23511073,-19.595036,3.711766,27.1856,-15.759505,-3.565208,-2.6699245,-18.119314,-3.5187647,dog
0.20183231,0.124694645,886.9157071471204,919.7313684431899,1392.388446514423,0.05271350827991453,-303.5664,164.59892,-23.781754,-15.2289915,-7.9228973,0.79614335,-10.041261,-6.6472287,-14.585241,8.069613,4.1452446,8.090936,-14.305262,-5.315815,28.875889,-16.93312,-8.823647,-4.6645474,-18.192986,-6.4089093,dog
0.2142414,0.13849072,882.653934162257,917.1165602672423,1296.9017578125,0.05395703125,-292.5078,162.74313,-20.144432,-20.74733,-12.094471,-6.2864246,-14.447638,1.7856843,-21.237818,2.4350078,8.509442,0.6670743,-14.052781,1.1604897,24.891756,-18.201935,-8.210494,-9.197739,-17.41335,-6.8283577,dog
0.17306486,0.25210732,780.7087796521535,726.4950000971866,1324.345292195235,0.04654625618811881,-263.0197,184.42903,-14.394076,-35.143517,-17.623247,-3.2241893,1.267227,-8.8545065,-27.254288,-19.734764,1.9248348,17.457119,-27.483364,-17.743021,25.900763,-11.832156,-12.531809,-6.0536084,-22.468388,-10.570376,dog
0.40743074,0.06553632,1445.8551151439167,1229.79940183348,2301.445575252242,0.0904612177690583,-300.43854,127.88047,-62.270588,-19.165855,-9.223184,12.161501,-1.7049567,20.883947,9.092334,8.1283455,-0.33513147,-7.520129,4.19664,-0.62644726,3.3388648,0.019585442,7.2249303,0.9136681,1.6304865,1.3102376,dog
0.21618311,0.088767804,970.78736287518,865.4750015850707,1419.7097638331422,0.06457855504587157,-323.5843,155.87299,-33.19022,-40.85233,-24.55911,-12.573126,-7.923375,0.6931157,-16.77429,-7.1122246,7.5765343,9.840007,-23.484274,-8.460511,24.171434,-15.285466,-12.357778,-7.288032,-17.68444,-5.553711,dog
0.21426336,0.22506146,825.6721284870101,830.6465684428639,1301.2670310146837,0.05243140530873494,-261.85297,179.74847,-17.725174,-29.175,-26.589762,-7.622607,2.2537131,-5.8255625,-23.2896,-3.1384602,3.3087375,17.226694,-32.70637,-26.077673,33.701256,-10.957478,-9.361634,-5.4057436,-26.301188,-18.196745,dog
0.21395299,0.12755817,906.2801826920293,866.1287502643861,1340.941376047036,0.05602146423969072,-299.70947,160.31789,-26.177208,-17.716553,-10.360448,-2.876395,1.0611238,0.3472334,-12.716656,-6.2810097,6.176086,3.3325217,-25.4199,-3.8041017,26.244886,-10.108908,-4.3661003,-0.17984538,-21.282993,-15.41303,dog
0.20498954,0.117293164,800.6268930949499,746.7971182961709,1293.5302734375,0.05165944081959707,-308.77884,166.3298,-11.765554,-32.93937,-16.960464,-8.692989,-8.452767,-14.037223,-14.485692,-10.899557,7.0669312,16.889034,-20.731943,-12.939534,21.54332,-5.8400664,-10.724908,-4.312324,-20.462626,-13.774429,dog
0.22662671,0.086232886,922.5863709903496,739.926507172882,1441.3371607200386,0.06496405847293814,-312.2269,170.1091,-28.62114,-45.597435,-24.052895,-15.736151,-10.088918,-11.800621,-16.193161,-3.4112897,11.217402,6.554096,-19.757788,-3.1503963,20.920164,-16.234077,-21.733086,-3.6469743,-10.117085,-3.8250976,dog
0.24536082,0.11542029,962.3002838595694,802.7814807876803,1495.2525745738637,0.061430959990530304,-275.89676,161.95819,-38.569244,-42.805046,-18.300606,-20.524632,-18.476288,-7.2062306,-14.149666,6.167398,13.357068,1.4897097,-6.9912806,3.6082613,8.626372,-16.981014,-8.162866,-0.5136884,-7.4878106,-3.9889166,dog
0.25558668,0.07565167,914.0530827778182,726.3008180272255,1455.2062448147124,0.060879597621681415,-311.7914,183.26698,-34.931408,-45.699314,-14.888365,-18.242332,-17.744968,-9.579783,-16.653584,-4.879357,8.136905,-2.4334154,-15.140591,6.3441505,13.710659,-16.776245,-14.358198,-2.3882165,-8.036692,-5.824186,dog
0.18323927,0.10645723,895.7221802394818,789.9583354801102,1355.15625,0.058720999053030305,-324.49048,168.68094,-27.331087,-30.830122,-23.70693,-18.197075,-13.050056,-13.775586,-23.122114,-8.824159,15.412503,17.848688,-21.944563,-5.925689,23.260845,-14.900171,-4.5422373,0.29705033,-12.100469,3.7687366,dog
0.4357573,0.035031643,1486.489088956222,1578.136123721892,2689.9359636246018,0.07736614251592357,-414.29645,99.36149,-0.30589965,-7.5718646,-15.991736,9.062823,-8.124684,-7.7164836,-5.050081,-0.8582229,-2.5731237,-4.214282,3.2251809,4.391308,5.3732347,-3.864271,-2.2537823,-3.96745,-4.0828075,-4.852869,dog
0.24638698,0.06818493,1044.6758553400098,834.5222271368127,1678.190185546875,0.0681591796875,-302.09717,151.14555,-43.324203,-41.333187,-8.238214,-20.312141,-21.406519,-9.751682,-16.126549,4.297654,11.754877,-7.760378,-5.9393573,9.251001,-2.7467813,-21.339853,-7.0250373,-2.4375398,-4.46561,0.073414706,dog
0.17551947,0.11031188,911.8441754241742,804.7035687150882,1392.3771919964029,0.059528158723021585,-328.09018,140.54259,-23.666433,-30.283617,-13.946357,-9.8525095,-10.977933,-8.598446,-9.7426605,-0.46243748,11.112269,13.757447,-5.651901,0.1437727,17.13083,-14.387081,-15.730156,-1.300745,-5.1331677,1.3387657,dog
0.18718772,0.09074545,1062.436233480974,997.181664887977,1571.9867907072369,0.06663468567251463,-352.76282,96.4548,-28.17914,-24.333942,-16.458483,-21.109129,-14.1401,-5.2433777,-4.2254887,7.9601564,7.75648,6.919924,-3.5777516,10.273243,13.772846,-29.197853,-22.665777,0.69781137,-1.4326965,5.844919,dog
0.18641703,0.11356497,902.4323683531375,775.360420869354,1409.0789794921875,0.059361049107142856,-324.77463,131.00793,-26.846668,-28.755589,-15.30666,-22.909885,-17.747213,-10.675352,-6.059312,1.385964,5.5238028,3.5276845,-10.176589,7.236499,16.188578,-22.397593,-24.009449,-4.487477,-9.913225,-4.137749,dog
0.15993223,0.11054565,806.3138944354494,740.0279440765573,1157.5551625844594,0.0522240990990991,-372.57794,124.94961,-21.233559,-26.936808,-12.806456,-19.511667,-17.728004,-7.783809,-10.873895,0.7709081,12.908445,7.09856,-1.4161532,13.473386,11.291764,-17.84317,-17.663347,-8.607164,-9.326881,-9.19693,dog
0.19421275,0.24153718,848.6982384608369,735.9615460253572,1321.8338639768835,0.06082780393835616,-254.8803,177.98494,-22.993628,-29.050562,-21.796429,-14.590587,-3.3536456,-10.769018,-13.887946,-3.961089,0.77182966,10.030724,-30.152346,-14.11494,32.74874,-12.119617,-12.683496,4.4610605,-11.483226,-1.2743899,dog
0.21479212,0.09611143,851.7115774662965,729.7757147187045,1395.650634765625,0.05682508680555556,-300.0874,168.61765,-18.257029,-42.77328,-15.148842,-9.533597,-10.411914,-12.591013,-21.840427,-12.264029,5.1709948,1.4117242,-20.058044,-4.336268,16.88016,-12.956831,-22.348682,-8.813865,-8.751595,-4.58613,dog
0.24914339,0.067806445,1012.8252431509258,882.9431412493283,1495.4681396484375,0.06916155133928571,-318.91168,163.60887,-38.390182,-38.254326,-20.101725,-11.764495,-5.979691,-9.570005,-17.93379,-0.27972084,7.427837,5.206354,-23.555044,-4.7083855,28.529825,-19.59133,-20.388052,-1.8623598,-16.550936,-7.959797,dog
0.20153646,0.14397499,895.9287505485338,734.640122493895,1423.917128164557,0.06443870319092827,-282.37817,161.4475,-30.678997,-39.6478,-17.431404,-13.903331,-8.91952,-11.178929,-14.843072,-6.96311,2.9758577,5.5979977,-23.349628,-8.797562,21.79133,-16.176502,-19.218842,-1.8091848,-13.215079,-2.960793,dog
0.21215443,0.083274394,1107.6695335728773,895.3012589560047,1714.2567736037233,0.06986577460106383,-336.10693,133.47879,-62.13407,-32.05666,-10.999669,-17.92258,-16.123594,-2.1457422,-13.25783,9.749546,17.506704,9.517028,-1.5907935,4.5911365,5.500553,-23.002403,-8.509222,-3.5425034,-5.127963,2.6522722,dog
0.21445806,0.08659404,1110.9814009900615,957.7658525431535,1786.7241753472222,0.06941430362654322,-340.61505,125.3676,-62.245552,-30.079205,-5.432595,-17.207863,-25.939707,0.16214989,-8.415179,15.1764,16.205242,5.2370915,7.206322,7.9398704,-7.22554,-26.276258,-5.4954567,-8.1798115,-2.8956203,3.6836872,dog
0.21495359,0.11483417,1103.8000570287184,933.0978921643024,1773.2208251953125,0.06781005859375,-291.61737,135.59184,-57.765293,-26.963531,-1.1180483,-21.213795,-25.675598,-5.5275455,-12.270715,10.319826,6.4245324,2.9413795,7.981501,5.7746787,-9.187219,-24.933676,-9.614342,-9.015744,0.60775405,1.9818362,dog
0.21451895,0.096405916,1164.2395749326827,991.4970089093266,1892.9187863372092,0.07044876453488372,-297.70886,137.33208,-65.65947,-26.093464,-2.21672,-26.291162,-31.101585,5.0522857,-3.7776847,14.382234,8.949234,0.054538682,2.188153,-10.067487,-17.06748,-15.523081,0.5243389,-15.648621,1.5404067,12.519233,dog
0.23669179,0.08973485,1025.5445020027496,900.5060047658221,1611.075106534091,0.06696111505681818,-281.882,135.73463,-27.32596,-34.210987,-14.652765,-14.4898815,-15.628585,-7.644579,-13.567726,2.4626064,8.233565,-3.2711337,-12.377476,-3.1952074,8.122391,-4.8233843,-10.757008,-11.950706,-6.028116,-5.5430017,dog
0.18264228,0.29916814,970.9039806776927,779.8211416580198,1481.6974639892578,0.06774139404296875,-233.93645,160.83147,-45.07727,-26.41189,-15.208633,-16.19283,-8.001561,-16.097954,-11.482778,4.8572803,3.1158097,12.271325,-17.241236,-7.9588084,23.572138,-21.987259,-18.996147,6.766709,-2.2448082,11.504388,dog
0.18471134,0.12056027,896.9263402373455,764.5972300421113,1418.2050496122263,0.059481210082116785,-319.13446,133.81546,-18.628246,-37.069122,-17.129128,-14.935165,-14.960956,-11.814086,-16.10241,-6.1325307,13.779369,4.5336905,-19.762892,1.4107066,20.912943,-7.3104925,-15.512104,-8.80871,-8.737075,3.473701,dog
0.20431964,0.07544332,985.0453884041145,806.1663904307618,1540.73486328125,0.06441049727182539,-368.5261,123.40172,-38.370052,-33.558517,-10.23199,-13.604446,-16.975376,-11.369955,-14.195499,4.935528,15.54979,4.2977257,-7.8128448,5.0302534,10.3923855,-17.393167,-13.871507,-5.369985,-5.1036973,8.680809,dog
0.17990091,0.061056133,989.563553101434,857.8038030798026,1520.4431870404412,0.060304785976890755,-396.47122,124.432014,-44.25158,-26.856617,-9.99481,-9.143415,-9.398036,-10.040011,-15.685307,0.79296976,10.196738,13.181637,0.25057015,7.812095,14.874631,-24.372314,-21.749138,-1.7906979,-5.497975,-1.9597751,dog
0.22877857,0.07558402,1115.6388226656434,922.1676182197842,1757.0880549969058,0.07011912128712872,-340.96326,120.49515,-52.44347,-34.398243,-4.9042354,-15.391379,-17.97128,-5.402715,-11.671736,10.855008,14.239281,3.8483894,4.0565267,8.946231,-9.775646,-27.138636,-6.154753,-3.362175,-1.6670796,2.8025703,dog
0.18307446,0.27149376,782.535104502684,710.0243357989812,1290.6327681107955,0.05010801373106061,-245.87508,173.5487,-11.058371,-23.0493,-17.630638,-15.926055,-7.5138316,-19.936918,-20.368563,-11.325212,8.410211,19.293987,-22.706223,-16.745676,21.990713,-7.759942,-15.000459,-0.6645261,-22.391167,-14.40894,dog
0.3143488,0.13085373,1011.7055063723344,884.7671613678341,1390.301513671875,0.07114374069940477,-233.74835,191.98592,-39.235004,-56.35476,-28.426418,-9.446761,-19.637472,11.594896,-29.328573,-9.638406,10.407206,-4.246646,-9.292338,2.0020492,26.23431,-9.135438,0.044938706,2.921653,-18.248604,-4.808978,dog
0.31957388,0.09254402,1077.654955448585,969.9735784876539,1674.7902743787652,0.06954183923192771,-249.04803,188.8872,-57.958267,-20.424494,-7.0545435,-10.076411,-20.80518,1.6771233,-24.6075,13.690783,8.01662,-5.2883615,9.158044,1.5201904,-5.1982784,-21.074684,-0.7389626,-10.2308235,-4.406054,3.17032,dog
0.36646855,0.09646802,1178.5035020396595,1049.7090153367035,1821.2783203125,0.07497395833333333,-233.46713,179.68842,-66.686874,-27.232769,-8.134149,-13.950127,-27.531504,1.0141567,-35.27944,8.827645,6.951653,-9.134788,6.0302176,0.91909355,-12.010563,-21.606947,6.6820383,-16.703619,-6.584824,-1.0044405,dog
0.41965073,0.02235872,1437.5899555037756,1354.447482778768,2428.122894475103,0.08904465316991786,-459.53424,75.925514,-29.542868,-16.274937,-16.072096,-8.857989,-16.441002,-13.604413,-11.402584,-4.8837166,-2.570751,-3.7418084,-1.5221715,-6.4093,-9.344101,-9.041052,-4.278232,-8.68301,-6.078911,-1.8898486,dog
0.40367678,0.022775736,1310.9203587587895,1311.5048831823833,2158.876410590278,0.07833839699074074,-439.4276,70.21642,-17.141056,-15.30325,-15.285098,-9.104881,-13.203655,-11.865968,-10.601689,-5.2778044,-3.676063,-5.141013,-1.6392599,-3.8280387,-8.346252,-9.090094,-5.825553,-9.53379,-6.713953,-3.1067896,dog
0.26418436,0.11314865,1863.10472664227,1181.3723408979201,2620.5090486550635,0.14397961580300633,-223.31541,107.81222,-81.94679,14.2010975,11.302665,18.691109,-39.07645,-15.0028305,21.506992,17.306458,2.2224717,-4.2298512,-1.1581933,-15.629666,15.296198,3.3643215,-3.4669135,17.480217,-4.588158,-15.118915,dog
0.42553622,0.057157952,1393.2257271488254,1508.2338826966165,2460.7666015625,0.07570529513888889,-371.16397,107.483505,-21.716011,-15.134194,-26.029839,6.3247504,-12.338282,4.821435,-8.346606,-11.334882,0.11466152,4.56722,5.4322577,-0.33904475,12.785054,-5.6888924,-5.354804,-4.4137754,-2.1456623,0.3734697,dog
0.5153067,0.026842121,884.6972944065195,1107.1084385723598,1545.4278945922852,0.04060554504394531,-390.18372,90.93974,16.376787,-12.093525,-3.60761,11.297049,3.096842,0.12053645,2.1431189,7.636177,8.61713,7.8279457,11.206436,8.572787,5.987659,-0.40942615,-2.4114554,0.3982095,1.3056982,1.1463379,dog
0.3791407,0.08769224,1072.0156532047997,1061.7099399944761,1790.1820849104506,0.06307627284896603,-347.8078,136.42265,-7.555305,-36.290524,-33.05518,-18.254057,-29.193613,-20.70774,-4.340637,-5.5158234,-1.4025836,-3.439909,-12.405958,-10.4585905,-2.3595114,0.04126815,-1.5443355,-6.428745,-3.1974733,-6.7016563,dog
0.48919144,0.124475874,1227.0392704357125,1442.6548463610372,2381.6128943101417,0.06301223466981132,-203.26167,141.96606,-22.08586,28.579676,-6.1586943,8.709475,-8.425605,9.603788,-8.72921,10.698813,14.358058,-5.1037745,14.34158,1.3292946,10.138788,9.931854,6.882198,4.2166896,5.131714,0.117232636,dog
